reply_id,username,user_id,profile_pic_url,reply_text,like_count,timestamp,caption
3462070596773592457,techwithandrea,63095283419,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/452066109_3821738378146264_2210978317214294403_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGXNYl_SC7l9a-aRdkognLeGqE9J_LSRq4LRzPgK7tYKxsAFfz77hJVNLZmNUyBatCY5_p1T6zS3SRobP3B730F&_nc_ohc=Lujig-GZy4QQ7kNvwGmHuzR&_nc_gid=2qYem3pvgxz5ngQdMvnThA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfMsS5yYMGjG5guq3qccmEEV73gYvDRBfbjY7JuRgNhV9Q&oe=68470AA4&_nc_sid=10d13b,Just picked up my iPhone 16 Pro 📱,144,1726930997,"Just picked up my iPhone 16 Pro 📱apple 
iPhone16Pro 
I can’t get over how beautiful this location is 🥹"
3462092214430481642,velvetrosay,66738474607,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/462433414_1216474986297216_3133353371636050972_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGXNYl_SC7l9a-aRdkognLeGqE9J_LSRq4LRzPgK7tYKxsAFfz77hJVNLZmNUyBatCY5_p1T6zS3SRobP3B730F&_nc_ohc=EiuAiF7QHoEQ7kNvwHBHDx7&_nc_gid=2qYem3pvgxz5ngQdMvnThA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfMirFXXjlZ9USFWhZIHIreApgeNiOzECs-Wz3DGLjJnDg&oe=6846F133&_nc_sid=10d13b,Ooh welcome to DC! I hear it’s also one of the nicest Apple Stores in the area! Been meaning to go there 🥰,2,1726933574,Ooh welcome to DC! I hear it’s also one of the nicest Apple Stores in the area! Been meaning to go there 🥰
3462218756263679972,techwithandrea,63095283419,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/452066109_3821738378146264_2210978317214294403_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGXNYl_SC7l9a-aRdkognLeGqE9J_LSRq4LRzPgK7tYKxsAFfz77hJVNLZmNUyBatCY5_p1T6zS3SRobP3B730F&_nc_ohc=Lujig-GZy4QQ7kNvwGmHuzR&_nc_gid=2qYem3pvgxz5ngQdMvnThA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfMsS5yYMGjG5guq3qccmEEV73gYvDRBfbjY7JuRgNhV9Q&oe=68470AA4&_nc_sid=10d13b,Thank you! 😊 it’s the prettiest place for an Apple Store I have ever seen!,1,1726948659,Thank you! 😊 it’s the prettiest place for an Apple Store I have ever seen!
3462171673145949786,kevinataylor,63417364793,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/503091370_17909360448116794_1699269221695430457_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGXNYl_SC7l9a-aRdkognLeGqE9J_LSRq4LRzPgK7tYKxsAFfz77hJVNLZmNUyBatCY5_p1T6zS3SRobP3B730F&_nc_ohc=tmgey-bHrI4Q7kNvwEpKes6&_nc_gid=2qYem3pvgxz5ngQdMvnThA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfO5T0f7_BkQLlCZirWe_4mqjSBrC7DMXLkjK4MzKdaERg&oe=6846E62A&_nc_sid=10d13b,Ya… There’s a whole museum upstairs and downstairs!,1,1726943047,Ya… There’s a whole museum upstairs and downstairs!
3462218889407599485,techwithandrea,63095283419,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/452066109_3821738378146264_2210978317214294403_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGXNYl_SC7l9a-aRdkognLeGqE9J_LSRq4LRzPgK7tYKxsAFfz77hJVNLZmNUyBatCY5_p1T6zS3SRobP3B730F&_nc_ohc=Lujig-GZy4QQ7kNvwGmHuzR&_nc_gid=2qYem3pvgxz5ngQdMvnThA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfMsS5yYMGjG5guq3qccmEEV73gYvDRBfbjY7JuRgNhV9Q&oe=68470AA4&_nc_sid=10d13b,Wait I didn’t know that lol! I shall go back soon,1,1726948675,Wait I didn’t know that lol! I shall go back soon
3462219207562397011,kevinataylor,63417364793,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/503091370_17909360448116794_1699269221695430457_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGXNYl_SC7l9a-aRdkognLeGqE9J_LSRq4LRzPgK7tYKxsAFfz77hJVNLZmNUyBatCY5_p1T6zS3SRobP3B730F&_nc_ohc=tmgey-bHrI4Q7kNvwEpKes6&_nc_gid=2qYem3pvgxz5ngQdMvnThA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfO5T0f7_BkQLlCZirWe_4mqjSBrC7DMXLkjK4MzKdaERg&oe=6846E62A&_nc_sid=10d13b,Yup! It’s pretty cool too.,0,1726948713,Yup! It’s pretty cool too.
